symbol,date,open,high,low,close,volume
^NSEI,2025-11-18,26021.80078125,26029.849609375,25876.5,25910.05078125,280000
^NSEI,2025-11-19,25918.099609375,26074.650390625,25856.19921875,26052.650390625,250100
^NSEI,2025-11-20,26132.099609375,26246.650390625,26063.19921875,26192.150390625,240400
^NSEI,2025-11-21,26109.55078125,26179.19921875,26052.19921875,26068.150390625,235600
^NSEI,2025-11-24,26122.80078125,26142.80078125,25912.150390625,25959.5,464700
^NSEI,2025-11-25,25998.5,26032.599609375,25857.5,25884.80078125,260500
^NSEI,2025-11-26,25842.94921875,26215.150390625,25842.94921875,26205.30078125,275300
^NSEI,2025-11-27,26261.25,26310.44921875,26141.900390625,26215.55078125,240300
^NSEI,2025-11-28,26237.44921875,26280.75,26172.400390625,26202.94921875,202500
^NSEI,2025-12-01,26325.80078125,26325.80078125,26124.19921875,26175.75,213800
^NSEI,2025-12-02,26087.94921875,26154.599609375,25997.849609375,26032.19921875,254800
^NSEI,2025-12-03,26004.900390625,26066.44921875,25891.0,25986.0,265700
^NSEI,2025-12-04,25981.849609375,26098.25,25938.94921875,26033.75,248100
^NSEI,2025-12-05,25999.80078125,26202.599609375,25985.349609375,26186.44921875,249300
^NSEI,2025-12-08,26159.80078125,26178.69921875,25892.25,25960.55078125,320700
^NSEI,2025-12-09,25867.099609375,25923.650390625,25728.0,25839.650390625,276000
^NSEI,2025-12-10,25864.05078125,25947.650390625,25734.55078125,25758.0,207900
^NSEI,2025-12-11,25771.400390625,25922.80078125,25693.25,25898.55078125,206100
^NSEI,2025-12-12,25971.19921875,26057.599609375,25938.44921875,26046.94921875,216300
^NSEI,2025-12-15,25930.05078125,26047.150390625,25904.75,26027.30078125,181600
^NSEI,2025-12-16,25951.5,25980.75,25834.349609375,25860.099609375,264400
^NSEI,2025-12-17,25902.400390625,25929.150390625,25770.349609375,25818.55078125,206500
^NSEI,2025-12-18,25764.69921875,25902.349609375,25726.30078125,25815.55078125,197600
^NSEI,2025-12-19,25911.5,25993.349609375,25880.44921875,25966.400390625,382900
^NSEI,2025-12-22,26055.849609375,26180.69921875,26047.80078125,26172.400390625,253000
^NSEI,2025-12-23,26205.19921875,26233.55078125,26119.05078125,26177.150390625,216600
^NSEI,2025-12-24,26170.650390625,26236.400390625,26123.0,26142.099609375,188800
^NSEI,2025-12-26,26121.25,26144.19921875,26008.599609375,26042.30078125,142200
^NSEI,2025-12-29,26063.349609375,26106.80078125,25920.30078125,25942.099609375,234300
^NSEI,2025-12-30,25940.900390625,25976.75,25878.0,25938.849609375,396900
^NSEI,2025-12-31,25971.05078125,26187.94921875,25969.0,26129.599609375,246300
^NSEI,2026-01-01,26173.30078125,26197.55078125,26113.400390625,26146.55078125,425600
^NSEI,2026-01-02,26155.099609375,26340.0,26118.400390625,26328.55078125,357500
^NSEI,2026-01-05,26333.69921875,26373.19921875,26210.05078125,26250.30078125,338800
^NSEI,2026-01-06,26189.69921875,26273.94921875,26124.75,26178.69921875,383000
^NSEI,2026-01-07,26143.099609375,26187.150390625,26067.900390625,26140.75,338200
^NSEI,2026-01-08,26106.5,26133.19921875,25858.44921875,25876.849609375,328500
^NSEI,2026-01-09,25840.400390625,25940.599609375,25623.0,25683.30078125,348800
^NSEI,2026-01-12,25669.05078125,25813.150390625,25473.400390625,25790.25,275800
^NSEI,2026-01-13,25897.349609375,25899.80078125,25603.30078125,25732.30078125,339500
^NSEI,2026-01-14,25648.55078125,25791.75,25603.94921875,25665.599609375,393100
^NSEI,2026-01-16,25696.05078125,25873.5,25662.400390625,25694.349609375,434000
^NSEI,2026-01-19,25653.099609375,25653.30078125,25494.349609375,25585.5,443100
^NSEI,2026-01-20,25580.30078125,25585.0,25171.349609375,25232.5,409800
^NSEI,2026-01-21,25141.0,25300.94921875,24919.80078125,25157.5,395600
^NSEI,2026-01-22,25344.150390625,25435.75,25168.5,25289.900390625,486400
^NSEI,2026-01-23,25344.599609375,25347.94921875,25025.30078125,25048.650390625,393900
^NSEI,2026-01-27,25063.349609375,25246.650390625,24932.55078125,25175.400390625,618700
^NSEI,2026-01-28,25258.849609375,25372.099609375,25187.650390625,25342.75,574900
^NSEI,2026-01-29,25345.0,25458.150390625,25159.80078125,25418.900390625,582400
^NSEI,2026-01-30,25247.55078125,25370.69921875,25213.650390625,25320.650390625,508400
^NSEI,2026-02-02,24796.5,25108.099609375,24679.400390625,25088.400390625,449200
^NSEI,2026-02-03,26308.05078125,26341.19921875,25641.30078125,25727.55078125,637300
^NSEI,2026-02-04,25675.05078125,25818.55078125,25563.94921875,25776.0,429800
^NSEI,2026-02-05,25755.900390625,25757.650390625,25579.5,25642.80078125,343800
^NSEI,2026-02-06,25605.80078125,25703.94921875,25491.900390625,25693.69921875,375500
^NSEI,2026-02-09,25888.69921875,25922.25,25780.900390625,25867.30078125,359400
^NSEI,2026-02-10,25922.650390625,25989.44921875,25870.44921875,25935.150390625,460900
^NSEI,2026-02-11,25997.44921875,26009.400390625,25899.80078125,25953.849609375,331400
^NSEI,2026-02-12,25906.69921875,25906.69921875,25752.400390625,25807.19921875,419400
^NSEI,2026-02-13,25571.150390625,25630.349609375,25444.30078125,25471.099609375,453500
^NSEI,2026-02-16,25423.599609375,25697.0,25372.69921875,25682.75,275800
^NSEI,2026-02-17,25637.94921875,25764.400390625,25570.30078125,25725.400390625,344100
^NSEI,2026-02-18,25752.650390625,25828.05078125,25645.150390625,25819.349609375,310200
^NSEI,2026-02-19,25873.349609375,25885.30078125,25388.75,25454.349609375,298200
^NSEI,2026-02-20,25406.55078125,25663.55078125,25379.75,25571.25,296600
^NSEI,2026-02-23,25678.400390625,25771.44921875,25609.349609375,25713.0,313700
^NSEI,2026-02-24,25641.80078125,25641.80078125,25327.599609375,25424.650390625,439100
^NSEI,2026-02-25,25512.599609375,25652.599609375,25428.19921875,25482.5,414200
^NSEI,2026-02-26,25556.30078125,25572.94921875,25400.94921875,25496.55078125,405200
^NSEI,2026-02-27,25459.849609375,25476.400390625,25141.30078125,25178.650390625,438900
^NSEI,2026-03-02,24659.25,24989.349609375,24603.5,24865.69921875,519200
^NSEI,2026-03-04,24388.80078125,24602.44921875,24305.400390625,24480.5,599000
^NSEI,2026-03-05,24615.94921875,24854.19921875,24529.400390625,24765.900390625,504300
^NSEI,2026-03-06,24656.400390625,24700.900390625,24415.75,24450.44921875,433400
^NSEI,2026-03-09,23868.05078125,24078.150390625,23697.80078125,24028.05078125,526900
^NSEI,2026-03-10,24280.80078125,24303.80078125,24079.94921875,24261.599609375,444300
^NSEI,2026-03-11,24231.849609375,24299.0,23834.30078125,23866.849609375,407400
^NSEI,2026-03-12,23674.849609375,23833.150390625,23556.30078125,23639.150390625,501000
^NSEI,2026-03-13,23462.5,23492.400390625,23112.0,23151.099609375,519800
^NSEI,2026-03-16,23116.099609375,23502.0,22955.25,23408.80078125,540300
^NSEI,2026-03-17,23493.19921875,23656.80078125,23346.599609375,23581.150390625,458800
^NSEI,2026-03-18,23632.900390625,23862.25,23618.44921875,23777.80078125,382900
^NSEI,2026-03-19,23197.75,23378.69921875,22930.349609375,23002.150390625,550100
^NSEI,2026-03-20,23110.150390625,23345.150390625,23067.599609375,23114.5,663300
^NSEI,2026-03-23,22824.349609375,22851.69921875,22471.25,22512.650390625,550300
^NSEI,2026-03-24,22878.44921875,23057.30078125,22624.19921875,22912.400390625,538100
^NSEI,2026-03-25,23064.400390625,23465.349609375,23063.19921875,23306.44921875,505400
^NSEI,2026-03-27,23173.55078125,23186.099609375,22804.55078125,22819.599609375,612600
^NSEI,2026-03-30,22549.650390625,22714.099609375,22283.849609375,22331.400390625,698600
^NSEI,2026-04-01,22899.0,22941.30078125,22618.599609375,22679.400390625,518000
^NSEI,2026-04-02,22383.400390625,22782.30078125,22182.55078125,22713.099609375,495100
^NSEI,2026-04-06,22780.30078125,22998.349609375,22542.94921875,22968.25,426400
^NSEI,2026-04-07,22838.69921875,23153.849609375,22719.30078125,23123.650390625,477000
^NSEI,2026-04-08,23855.150390625,24025.150390625,23828.5,23997.349609375,639300
^NSEI,2026-04-09,23909.05078125,23990.75,23682.80078125,23775.099609375,466600
^NSEI,2026-04-10,23880.55078125,24074.05078125,23856.349609375,24050.599609375,481300
^NSEI,2026-04-13,23589.599609375,23907.400390625,23555.599609375,23842.650390625,488800
^NSEI,2026-04-15,24163.80078125,24280.900390625,24145.80078125,24231.30078125,460300
^NSEI,2026-04-16,24385.19921875,24400.94921875,24102.80078125,24196.75,508000
^NSEI,2026-04-17,24165.900390625,24371.900390625,24096.05078125,24353.55078125,498600
^NSEI,2026-04-20,24391.5,24480.650390625,24241.25,24364.849609375,415900
^NSEI,2026-04-21,24374.55078125,24601.69921875,24354.900390625,24576.599609375,425800
^NSEI,2026-04-22,24470.849609375,24515.94921875,24352.900390625,24378.099609375,440500
^NSEI,2026-04-23,24202.349609375,24310.19921875,24134.80078125,24173.05078125,467500
^NSEI,2026-04-24,24100.55078125,24206.0,23813.650390625,23897.94921875,438400
^NSEI,2026-04-27,23945.44921875,24130.69921875,23936.19921875,24092.69921875,430300
^NSEI,2026-04-28,24049.900390625,24181.80078125,23957.05078125,23995.69921875,554100
^NSEI,2026-04-29,24096.900390625,24334.69921875,24059.94921875,24177.650390625,531100
^NSEI,2026-04-30,23996.94921875,24087.44921875,23796.849609375,23997.55078125,505500
^NSEI,2026-05-04,24063.55078125,24290.19921875,24004.75,24119.30078125,419100
^NSEI,2026-05-05,24052.599609375,24081.69921875,23882.05078125,24032.80078125,363300
^NSEI,2026-05-06,24171.0,24356.5,23997.900390625,24330.94921875,429200
^NSEI,2026-05-07,24398.5,24482.099609375,24284.0,24326.650390625,440600
^NSEI,2026-05-08,24233.650390625,24253.80078125,24126.650390625,24176.150390625,335900
^NSEI,2026-05-11,23970.099609375,23997.44921875,23799.099609375,23815.849609375,390100
^NSEI,2026-05-12,23722.599609375,23757.55078125,23348.400390625,23379.55078125,447500
^NSEI,2026-05-13,23362.44921875,23582.94921875,23262.55078125,23412.599609375,415400
^NSEI,2026-05-14,23530.25,23777.19921875,23426.55078125,23689.599609375,428700
^NSEI,2026-05-15,23731.400390625,23839.30078125,23610.30078125,23643.5,408900
^NSEI,2026-05-18,23482.19921875,23695.650390625,23317.099609375,23649.94921875,392000
^NSEI,2026-05-19,23675.30078125,23782.30078125,23587.19921875,23618.0,442000
^NSEI,2026-05-20,23457.25,23690.900390625,23397.30078125,23659.0,344100
^NSEI,2026-05-21,23830.05078125,23859.900390625,23596.599609375,23654.69921875,348200
^NSEI,2026-05-22,23671.19921875,23835.650390625,23671.0,23719.30078125,336100
^NSEI,2026-05-25,23940.25,24054.44921875,23922.849609375,24031.69921875,351200
^NSEI,2026-05-26,24004.099609375,24089.80078125,23885.44921875,23913.69921875,387900
^NSEI,2026-05-27,23880.349609375,23983.19921875,23858.25,23907.150390625,531600
^NSEI,2026-05-29,23902.150390625,24002.80078125,23484.75,23547.75,1198000
^NSEI,2026-06-01,23654.5,23733.69921875,23357.94921875,23382.599609375,421700
^NSEI,2026-06-02,23229.150390625,23556.94921875,23229.150390625,23483.55078125,511900
^NSEI,2026-06-03,23415.94921875,23459.650390625,23151.5,23405.599609375,450100
^NSEI,2026-06-04,23282.44921875,23465.30078125,23247.30078125,23416.55078125,412500
^NSEI,2026-06-05,23478.94921875,23516.349609375,23282.650390625,23366.69921875,366200
^NSEI,2026-06-08,23080.69921875,23267.30078125,23070.150390625,23123.0,375700
^NSEI,2026-06-09,23259.05078125,23279.400390625,23104.44921875,23242.099609375,402600
^NSEI,2026-06-10,23233.94921875,23425.349609375,23184.599609375,23214.94921875,380000
^NSEI,2026-06-11,23104.400390625,23327.44921875,23072.05078125,23161.599609375,363000
^NSEI,2026-06-12,23412.55078125,23645.349609375,23313.900390625,23622.900390625,351900
^NSEI,2026-06-15,23984.849609375,24011.400390625,23817.80078125,23853.900390625,398900
^NSEI,2026-06-16,23923.900390625,24002.599609375,23888.19921875,23989.150390625,327300
^NSEI,2026-06-17,24044.5,24108.19921875,23969.69921875,24085.69921875,352700
^NSEI,2026-06-18,24073.80078125,24189.25,24036.94921875,24168.0,340000
^NSEI,2026-06-19,23991.19921875,24047.19921875,23901.900390625,24013.099609375,447900
^NSEI,2026-06-22,24106.599609375,24168.05078125,24073.150390625,24102.900390625,252800
^NSEI,2026-06-23,24071.30078125,24135.5,23784.94921875,23824.099609375,340100
^NSEI,2026-06-24,23795.80078125,24090.05078125,23789.25,24021.650390625,395600
^NSEI,2026-06-25,24125.849609375,24261.599609375,24039.0,24056.0,448800
^NSEI,2026-06-29,24061.75,24120.0,23924.55078125,23946.25,588500
^NSEI,2026-06-30,24032.05078125,24035.55078125,23829.19921875,23865.75,449000
^NSEI,2026-07-01,23897.650390625,24049.900390625,23895.099609375,24005.849609375,352100
^NSEI,2026-07-02,24062.19921875,24194.55078125,24058.80078125,24175.69921875,372900
^NSEI,2026-07-03,24375.650390625,24378.150390625,24252.349609375,24270.849609375,326600
^NSEI,2026-07-06,24306.849609375,24458.650390625,24287.099609375,24430.349609375,329400
^NSEI,2026-07-07,24464.44921875,24530.900390625,24348.94921875,24398.69921875,412600
^NSEI,2026-07-08,24259.55078125,24300.0,23805.19921875,23882.05078125,420500
^NSEI,2026-07-09,23928.94921875,24134.69921875,23925.69921875,23962.80078125,384800
^NSEI,2026-07-10,24124.69921875,24228.44921875,24120.349609375,24206.900390625,313100
^NSEI,2026-07-13,24039.400390625,24259.80078125,24000.19921875,24211.0,322700
^NSEI,2026-07-14,24068.0,24157.099609375,24023.69921875,24052.05078125,355800
^NSEI,2026-07-15,24085.849609375,24220.349609375,24010.55078125,24078.5,306900
^NSEI,2026-07-16,24142.099609375,24186.5,24050.0,24072.75,264300
^NSEI,2026-07-17,24127.599609375,24367.30078125,24099.05078125,24334.30078125,387800
^NSEI,2026-07-20,24190.05078125,24266.099609375,24135.849609375,24238.5,353100
^NSEI,2026-07-21,24216.05078125,24262.19921875,24135.650390625,24187.69921875,315600
^NSEI,2026-07-22,24150.44921875,24166.30078125,23961.400390625,23996.25,304700
^NSEI,2026-07-23,23904.80078125,23990.75,23807.19921875,23869.599609375,344000
^NSEI,2026-07-24,23666.349609375,23823.599609375,23606.30078125,23767.44921875,333900
^NSEI,2026-07-27,23928.400390625,24011.599609375,23891.55078125,23995.94921875,319400
^NSEI,2026-07-28,23971.25,24041.150390625,23954.599609375,23985.349609375,437800
^NSEI,2026-07-29,24176.650390625,24283.55078125,24136.75,24250.19921875,424200
^NSEI,2026-07-30,24249.55078125,24342.94921875,24187.099609375,24317.150390625,400600
^NSEI,2026-07-31,24361.44921875,24429.400390625,24299.69921875,24383.599609375,411700
^NSEI,2026-08-03,24572.69921875,24774.30078125,24515.150390625,24774.30078125,342300
^NSEI,2026-08-04,24703.900390625,24703.900390625,24427.94921875,24614.900390625,296500
^NSEI,2026-08-05,24669.19921875,24677.599609375,24497.94921875,24624.650390625,355500
^NSEI,2026-08-06,24641.0,24677.05078125,24604.150390625,24636.0,344000
^NSEI,2026-08-07,24538.900390625,24630.400390625,24522.75,24570.650390625,254800
